"","","values"
"1457","2068-11-27",NA
"1458","2068-12-04","22.4670492230832"
"1459","2068-12-11","19.7887746838592"
"1460","2068-12-18","20.9939545392653"
"1461","2068-12-25","19.8856477883607"
"1462","2069-01-01","18.0431259223012"
"1463","2069-01-08","22.8244853768483"
"1464","2069-01-15","21.3767343357758"
"1465","2069-01-22","20.6225709525924"
"1466","2069-01-29","21.896478685167"
"1467","2069-02-05","22.987507690897"
"1468","2069-02-12","21.9327256560151"
"1469","2069-02-19","22.5639161665631"
"1470","2069-02-26","21.0657814103411"
"1471","2069-03-05","23.9867413941791"
"1472","2069-03-12","21.7389251180027"
"1473","2069-03-19","24.1544584067512"
"1474","2069-03-26","24.1710421968471"
"1475","2069-04-02","24.2974047515947"
"1476","2069-04-09","24.8982807950837"
"1477","2069-04-16","24.6925833241986"
"1478","2069-04-23","26.1674142959457"
"1479","2069-04-30","26.079870658553"
"1480","2069-05-07","26.3431227137354"
"1481","2069-05-14","26.2502789174155"
"1482","2069-05-21","26.8662461034741"
"1483","2069-05-28","27.4700620744923"
"1484","2069-06-04","27.6536101123291"
"1485","2069-06-11","28.6260405708195"
"1486","2069-06-18","28.3053521109376"
"1487","2069-06-25","29.1679259518659"
"1488","2069-07-02","30.1782466937156"
"1489","2069-07-09","29.4135188386221"
"1490","2069-07-16","29.6455933236169"
"1491","2069-07-23","29.652917098121"
"1492","2069-07-30","28.9838687896009"
"1493","2069-08-06","28.5546214473608"
"1494","2069-08-13","27.8488254449574"
"1495","2069-08-20","28.0379884139202"
"1496","2069-08-27","27.2587390307165"
"1497","2069-09-03","27.6570776473516"
"1498","2069-09-10","25.8887658475739"
"1499","2069-09-17","26.6991614357639"
"1500","2069-09-24","25.8147955010449"
"1501","2069-10-01","27.1992106791086"
"1502","2069-10-08","24.5764570269332"
"1503","2069-10-15","24.1409685697267"
"1504","2069-10-22","24.6823285836513"
"1505","2069-10-29","22.3188172817274"
"1506","2069-11-05","26.351498342669"
"1507","2069-11-12","21.9393319515395"
"1508","2069-11-19","19.7241046796093"
"1509","2069-11-26","20.1454692746507"
"1510","2069-12-03","19.1888323152018"
"1511","2069-12-10","20.9118768482925"
"1512","2069-12-17","17.7604044785031"
"1513","2069-12-24","18.5600216393027"
"1514","2069-12-31","19.3606604095161"
"1515","2070-01-07","20.0133646476932"
"1516","2070-01-14","16.1352423372845"
"1517","2070-01-21","19.8071961386957"
"1518","2070-01-28","19.3214203023151"
"1519","2070-02-04","16.2157814531149"
"1520","2070-02-11","20.0389396087981"
"1521","2070-02-18","20.655655078945"
"1522","2070-02-25","21.8865073516172"
"1523","2070-03-04","21.5355279485773"
"1524","2070-03-11","22.064397891269"
"1525","2070-03-18","23.6884096017113"
"1526","2070-03-25","24.539624759025"
"1527","2070-04-01","24.5182717780526"
"1528","2070-04-08","22.5032497062223"
"1529","2070-04-15","24.6748519037908"
"1530","2070-04-22","27.1528618730696"
"1531","2070-04-29","26.3632703748292"
"1532","2070-05-06","26.3400881305094"
"1533","2070-05-13","26.5088267524954"
"1534","2070-05-20","26.6313123443248"
"1535","2070-05-27","26.6751653764889"
"1536","2070-06-03","27.8358637755191"
"1537","2070-06-10","27.4107975266312"
"1538","2070-06-17","26.7910424324224"
"1539","2070-06-24","28.216145557783"
"1540","2070-07-01","28.2133518144955"
"1541","2070-07-08","28.391861816873"
"1542","2070-07-15","28.7879085334416"
"1543","2070-07-22","28.5791137489279"
"1544","2070-07-29","29.1476220248584"
"1545","2070-08-05","28.7745318351789"
"1546","2070-08-12","29.3736788719462"
"1547","2070-08-19","28.0224094304518"
"1548","2070-08-26","27.9270351344982"
"1549","2070-09-02","26.9528482247348"
"1550","2070-09-09","26.7843459619443"
"1551","2070-09-16","25.8641290420437"
"1552","2070-09-23","26.1095034925765"
"1553","2070-09-30","26.342243928006"
"1554","2070-10-07","23.5001349400569"
"1555","2070-10-14","24.8618607555355"
"1556","2070-10-21","25.2224003839509"
"1557","2070-10-28","24.3795294903695"
"1558","2070-11-04","24.9321955391778"
"1559","2070-11-11","24.2392497477296"
"1560","2070-11-18","22.0100672015913"
