eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
PHL-16-010,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Davao Oriental,,,,,1/7/2016,3/2/2016,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 8:30,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-009,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Leyte,,,,,8/15/2016,12/6/2016,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 9:47,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-008,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Leyte,,,,,1/7/2016,4/1/2016,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 9:46,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-007,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,7/21/2016,12/6/2016,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 7:47,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-006,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,5/31/2016,12/6/2016,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 7:07,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-005,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,5/10/2016,,,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 7:05,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-004,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,1/7/2016,4/4/2016,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 7:04,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-003,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Bohol,,,,,11/19/2016,12/6/2016,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/18/2018 6:56,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-002,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Panay Island,,,,,10/27/2016,12/6/2016,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 9:38,2/2/2018 9:32,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-16-001,2016,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Panay Island,,,,,1/7/2016,3/29/2016,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 9:36,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-012,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Leyte,,,,,10/15/2015,12/23/2015,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/28/2018 10:40,4/3/2018 4:51,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-011,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Davao Oriental,,,,,4/11/2015,12/23/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 8:29,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-010,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,10/15/2015,12/23/2015,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 6:59,4/4/2018 12:47,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-009,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,7/24/2015,8/7/2015,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 6:57,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-008,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Bohol,,,,,6/24/2015,12/23/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/18/2018 6:54,2/8/2018 4:43,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-007,2015,,,1,B,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,6/8/2015,11/26/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:52,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-006,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,1/5/2015,1/30/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:49,4/4/2018 12:16,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-005,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Panay Island,,,,,10/23/2015,12/23/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 9:34,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-004,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Panay Island,,,,,8/29/2015,9/24/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 9:33,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-003,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,3/19/2015,4/11/2015,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:32,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-002,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,1/5/2015,1/22/2015,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:31,4/4/2018 12:28,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-15-001,2015,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Manila Bay,,,,,1/5/2015,2/16/2015,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/12/2018 8:21,4/4/2018 11:58,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-011,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Zamboanga del Sur,,,,,1/2/2014,5/8/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/3/2018 4:34,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-010,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,6/14/2014,8/29/2014,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 6:55,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-009,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,8/29/2014,12/18/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:47,4/4/2018 12:05,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-008,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,6/2/2014,7/24/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:45,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-007,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,4/1/2014,4/10/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:43,4/4/2018 12:16,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-006,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Panay Island,,,,,10/17/2014,12/2/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 9:29,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-005,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Palawan,,,,,7/1/2014,7/18/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 8:13,4/4/2018 12:24,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-004,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,9/24/2014,12/18/2014,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:27,4/4/2018 12:27,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-003,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,3/5/2014,4/1/2014,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:23,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-002,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Manila Bay,,,,,10/4/2014,12/18/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/12/2018 8:18,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-14-001,2014,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Manila Bay,,,,,1/2/2014,8/7/2014,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/12/2018 8:16,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-009,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Zamboanga del Sur,,,,,1/9/2013,12/16/2013,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/3/2018 4:33,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-008,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Matarinao, Eastern Samar",,,,,5/28/2013,9/18/2013,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/28/2018 11:40,4/4/2018 12:21,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-007,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Davao Oriental,,,,,7/26/2013,11/19/2013,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 8:25,4/3/2018 4:48,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-006,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Davao Oriental,,,,,4/4/2013,4/17/2013,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 8:24,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-005,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Murcielagos bay, Zamboanga del Norte",,,,,1/9/2013,12/11/2013,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/5/2018 4:11,2/5/2018 4:13,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-004,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Western Samar, Samar",,,,,7/4/2013,8/22/2013,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 6:53,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-003,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,8/5/2013,11/4/2013,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:40,4/4/2018 12:15,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-002,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Palawan,,,,,7/23/2013,8/5/2013,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,1,,,,,,1/16/2018 8:10,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-13-001,2013,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Manila Bay,,,,,11/4/2013,12/16/2013,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/12/2018 8:06,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-011,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Zamboanga del Sur,,,,,1/6/2012,12/20/2012,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/3/2018 4:31,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-010,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Matarinao, Eastern Samar",,,,,5/16/2012,7/18/2012,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/28/2018 11:37,4/4/2018 12:21,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-009,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Davao Oriental,,,,,6/4/2012,7/26/2012,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 8:21,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-008,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Murcielagos bay, Zamboanga del Norte",,,,,1/6/2012,12/20/2012,,,,0,,"likely Pyrodinium bahamense var compressum 4days 3 nights ay 7,200 honday with lunch underground river with lunch",0,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/5/2018 4:08,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-006,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Matarinao, Eastern Samar",,,,,1/6/2012,3/30/2012,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 7:17,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-005,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Masbate,,,,,6/21/2012,9/28/2012,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/17/2018 8:38,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-004,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Zambales,,,,,1/6/2012,4/17/2012,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 7:06,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-003,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,11/23/2012,12/7/2012,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:19,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-002,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,2/9/2012,3/30/2012,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:16,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-12-001,2012,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Manila Bay,,,,,1/6/2012,6/4/2012,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/12/2018 8:03,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-010,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Zamboanga del Sur,,,,,1/5/2011,12/23/2011,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/3/2018 4:30,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-009,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Matarinao, Eastern Samar",,,,12/23/2011,,,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/28/2018 11:33,4/4/2018 12:20,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-008,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Matarinao, Eastern Samar",,,,,1/5/2011,2/6/2011,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/28/2018 11:31,4/4/2018 12:21,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-007,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Surigao del Sur,,,,,1/5/2011,3/3/2011,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 6:32,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-006,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Murcielagos bay, Zamboanga del Norte",,,,,1/5/2011,12/23/2011,,,,0,,likely Pyrodinium bahamense var compressum,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/5/2018 4:04,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-005,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,"Matarinao, Eastern Samar",,,,,9/6/2011,11/21/2011,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/2/2018 7:14,4/4/2018 12:20,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-004,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Sorsogon,,,,,1/5/2011,3/14/2011,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 9:24,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-003,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Zambales,,,,,4/4/2011,12/23/2011,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/16/2018 7:04,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-002,2011,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Pangasinan,,,,,3/14/2011,4/4/2011,,,,0,,likely Alexandrium sp,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/15/2018 7:09,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-11-001,2011,,,1,BFAR national red tide monitoring program,NULL,,0,0,1,0,0,0,,0,0,Manila Bay,,,,,11/21/2011,12/23/2011,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,1/12/2018 7:59,4/4/2018 12:04,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-10-012,2010,,,1,BFAR national red tide monitoring program,NULL,,0,0,1,0,0,0,,0,0,Zamboanga del Sur,,,,,1/5/2010,12/8/2010,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/3/2018 4:29,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-10-011,2010,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Leyte,,,,,8/20/2010,12/2/2010,,,,0,,likely Pyrodinium bahamense var. compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/28/2018 10:36,4/4/2018 11:54,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-10-010,2010,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Surigao del Sur,,,,,11/3/2010,12/8/2010,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 6:29,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL-10-009,2010,,,1,BFAR national red tide monitoring program,1,,0,0,1,0,0,0,,0,0,Surigao del Sur,,,,,1/5/2010,7/22/2010,,,,0,,likely Pyrodinium bahamense var compressum,1,> 60 ug per 100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,2/6/2018 6:28,,,PHILIPPINES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
